index,status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
4080,ok,3,rent,48,34,married,no,fixed,77,165.0,5000.0,0.0,1287,1693
4081,ok,3,parents,24,25,single,yes,fixed,35,128.0,0.0,0.0,300,1397
4082,ok,25,owner,18,40,married,no,freelance,75,0.0,5000.0,1600.0,375,375
4083,ok,1,owner,60,61,single,no,others,35,216.0,8000.0,0.0,1200,1236
4084,ok,16,owner,60,51,married,no,fixed,60,155.0,4000.0,0.0,900,925
4085,ok,10,owner,60,37,single,yes,others,35,0.0,78000.0,0.0,1250,1418
4086,ok,0,parents,24,41,married,no,fixed,60,105.0,3500.0,0.0,450,600
4087,default,0,parents,60,27,married,no,parttime,45,82.0,0.0,0.0,1400,1520
4088,ok,8,owner,36,52,married,no,fixed,60,695.0,18000.0,0.0,750,2095
4089,ok,13,owner,60,31,married,no,fixed,45,180.0,7500.0,1400.0,1200,1491
4090,ok,6,owner,60,28,married,no,freelance,60,125.0,0.0,0.0,800,1700
4091,default,13,rent,36,44,married,yes,freelance,84,85.0,0.0,0.0,1150,1325
4092,ok,13,owner,24,41,married,no,fixed,60,167.0,6000.0,1122.0,400,850
4093,default,0,parents,60,18,single,no,parttime,35,45.0,0.0,0.0,900,1001
4094,ok,3,owner,60,43,married,no,freelance,45,174.0,9000.0,1692.0,1900,2374
4095,default,2,owner,60,25,single,no,parttime,35,95.0,4500.0,3000.0,1080,1296
4096,ok,20,owner,6,48,married,yes,freelance,35,0.0,14000.0,0.0,500,1351
4097,ok,25,owner,60,50,married,yes,freelance,75,314.0,10000.0,0.0,1350,1417
4098,ok,1,rent,60,21,single,no,fixed,46,110.0,0.0,0.0,1450,1517
4099,ok,19,owner,60,35,married,no,fixed,45,163.0,8000.0,340.0,1100,1269
4100,ok,3,owner,30,37,married,no,fixed,75,80.0,4000.0,0.0,650,1270
4101,ok,16,owner,60,30,married,no,fixed,35,110.0,5000.0,200.0,1000,1000
4102,ok,0,owner,60,25,married,no,parttime,35,90.0,1500.0,500.0,900,990
4103,ok,1,owner,60,55,married,no,others,35,83.0,13000.0,0.0,900,925
4104,ok,11,owner,60,27,married,no,fixed,45,190.0,3000.0,0.0,1200,1537
4105,default,6,parents,60,26,single,no,fixed,35,92.0,0.0,0.0,600,1300
4106,default,2,owner,48,50,married,no,parttime,35,80.0,4000.0,0.0,800,1330
4107,ok,16,parents,36,45,single,no,fixed,35,76.0,0.0,0.0,500,1210
4108,ok,4,rent,60,26,married,no,fixed,54,187.0,0.0,0.0,1500,1520
4109,default,2,private,60,53,married,no,parttime,75,170.0,3000.0,180.0,1900,2180
4110,ok,31,owner,24,58,married,no,fixed,35,160.0,3000.0,0.0,700,700
4111,ok,0,owner,18,44,married,no,freelance,60,109.0,,0.0,350,550
4112,default,2,private,60,28,married,no,fixed,35,165.0,3000.0,0.0,500,1650
4113,default,16,rent,24,40,married,no,freelance,65,50.0,10000.0,5000.0,1400,1636
4114,default,25,rent,36,50,married,yes,freelance,64,36.0,0.0,0.0,625,650
4115,ok,1,parents,36,21,single,no,parttime,35,92.0,2000.0,0.0,700,1162
4116,default,7,other,60,35,married,yes,fixed,45,120.0,0.0,0.0,1400,1715
4117,ok,7,other,48,34,married,no,freelance,45,37.0,0.0,0.0,800,941
4118,ok,40,other,60,61,married,yes,fixed,60,242.0,0.0,0.0,1000,1100
4119,ok,4,owner,60,55,widow,no,others,35,,,0.0,1200,1318
4120,ok,10,owner,48,36,married,yes,freelance,75,214.0,10000.0,0.0,1143,1143
4121,default,16,rent,48,37,married,yes,fixed,68,234.0,0.0,0.0,1000,1606
4122,ok,2,owner,36,34,married,no,fixed,60,125.0,59000.0,900.0,1500,3000
4123,ok,14,other,48,36,married,no,fixed,35,251.0,0.0,0.0,1000,1550
4124,ok,3,owner,18,40,married,no,fixed,45,140.0,4000.0,0.0,400,1772
4125,ok,13,owner,24,47,married,yes,fixed,75,300.0,12000.0,0.0,1000,1340
4126,ok,18,owner,24,61,married,no,freelance,45,119.0,8000.0,0.0,1100,1340
4127,ok,19,owner,48,37,married,no,fixed,60,158.0,7000.0,3000.0,1000,1156
4128,ok,15,owner,60,50,married,no,fixed,35,91.0,3000.0,0.0,1150,1200
4129,ok,1,parents,60,22,married,no,parttime,35,195.0,120000.0,0.0,1550,1550
4130,ok,2,owner,60,29,married,yes,fixed,35,160.0,3000.0,0.0,900,1310
4131,default,2,owner,60,26,single,yes,fixed,35,110.0,7000.0,0.0,535,1710
4132,ok,30,owner,60,53,married,no,freelance,35,201.0,25000.0,0.0,1360,1450
4133,ok,20,owner,24,51,married,no,fixed,75,130.0,10000.0,0.0,500,1238
4134,ok,7,owner,48,29,married,no,fixed,35,68.0,3500.0,0.0,500,1700
4135,ok,23,other,36,56,separated,no,freelance,35,157.0,0.0,0.0,1800,2320
4136,ok,2,parents,48,25,single,yes,fixed,35,233.0,0.0,0.0,1000,1090
4137,default,5,parents,24,26,single,yes,fixed,35,104.0,0.0,0.0,1000,1314
4138,ok,18,owner,60,34,married,no,fixed,35,168.0,12000.0,0.0,800,1103
4139,ok,3,parents,48,48,married,no,fixed,35,120.0,0.0,0.0,1300,1470
4140,ok,1,owner,60,22,married,yes,fixed,45,230.0,2000.0,288.0,800,1588
4141,default,1,owner,60,55,married,yes,others,45,136.0,30000.0,0.0,1400,1424
4142,ok,28,owner,60,52,married,no,fixed,35,185.0,4000.0,1000.0,900,1428
4143,ok,7,owner,60,47,married,no,fixed,75,155.0,3000.0,200.0,675,975
4144,ok,9,rent,60,25,married,no,fixed,50,145.0,0.0,0.0,1100,1250
4145,ok,1,rent,60,28,married,no,fixed,62,169.0,0.0,0.0,1200,2068
4146,default,0,rent,48,52,single,yes,fixed,49,135.0,0.0,0.0,1000,1200
4147,ok,8,private,60,49,married,no,fixed,45,120.0,3000.0,0.0,900,985
4148,ok,10,owner,30,37,married,no,fixed,60,200.0,7000.0,0.0,750,1923
4149,default,7,parents,36,31,separated,no,fixed,35,197.0,0.0,0.0,1200,1200
4150,ok,5,owner,48,48,married,no,fixed,60,130.0,5000.0,0.0,650,795
4151,ok,7,owner,36,25,single,no,fixed,35,55.0,9000.0,0.0,1000,1215
4152,ok,2,parents,48,29,single,no,fixed,35,111.0,0.0,0.0,1000,1854
4153,default,3,private,48,28,married,no,fixed,60,136.0,3500.0,2500.0,1000,1200
4154,ok,45,owner,30,64,married,no,freelance,45,157.0,20000.0,0.0,1000,1588
4155,default,10,owner,60,49,widow,no,fixed,35,160.0,3000.0,0.0,1650,1659
4156,ok,0,parents,36,22,single,no,parttime,35,81.0,2500.0,0.0,400,775
4157,ok,16,owner,60,31,married,no,fixed,60,160.0,12000.0,0.0,1850,1862
4158,ok,10,owner,24,52,married,no,fixed,60,81.0,5000.0,0.0,250,1003
4159,ok,17,owner,24,51,married,no,freelance,35,0.0,5000.0,0.0,800,1630
4160,ok,25,owner,60,50,married,no,fixed,75,85.0,8000.0,0.0,1500,2075
4161,ok,15,owner,48,40,single,no,fixed,35,95.0,7000.0,4000.0,800,1086
4162,ok,27,owner,12,45,married,no,fixed,60,142.0,5000.0,0.0,400,985
4163,ok,6,owner,60,63,widow,no,others,35,54.0,13000.0,0.0,1000,1063
4164,ok,1,other,24,20,single,no,parttime,45,48.0,3000.0,0.0,700,980
4165,default,14,owner,36,37,married,yes,fixed,75,120.0,13000.0,3500.0,1250,1350
4166,ok,6,owner,48,53,married,no,freelance,60,178.0,15000.0,0.0,800,1371
4167,default,8,other,60,28,divorced,yes,fixed,35,102.0,0.0,0.0,1100,1421
4168,default,5,owner,36,59,married,no,freelance,35,0.0,,0.0,700,1100
4169,ok,8,parents,48,24,single,no,fixed,35,96.0,0.0,0.0,1000,1540
4170,ok,2,parents,60,26,single,no,freelance,35,8.0,0.0,0.0,900,984
4171,default,33,rent,60,53,married,no,fixed,46,106.0,0.0,0.0,850,1371
4172,ok,13,owner,36,40,married,no,fixed,45,193.0,3000.0,0.0,700,1000
4173,default,2,owner,36,22,single,no,freelance,35,0.0,11000.0,0.0,375,450
4174,ok,5,parents,60,23,single,no,fixed,35,120.0,0.0,0.0,1300,2100
4175,default,11,owner,60,42,married,no,fixed,60,80.0,3600.0,0.0,1200,1322
4176,ok,8,owner,60,31,married,no,fixed,35,98.0,5000.0,1000.0,1400,1720
4177,ok,0,parents,60,24,single,yes,fixed,35,241.0,0.0,0.0,1100,1600
4178,ok,2,parents,60,48,married,yes,fixed,45,106.0,1500.0,0.0,1000,1253
4179,ok,8,owner,24,25,married,no,fixed,35,160.0,3000.0,0.0,800,1092
4180,ok,3,rent,48,28,single,no,fixed,51,160.0,0.0,0.0,550,1440
4181,default,6,rent,60,47,married,yes,freelance,45,0.0,3000.0,0.0,1000,1000
4182,ok,14,owner,36,40,married,no,fixed,45,80.0,3000.0,0.0,900,1263
4183,ok,30,owner,48,66,married,no,freelance,35,178.0,7000.0,0.0,1000,1108
4184,default,0,rent,36,55,married,yes,fixed,94,193.0,0.0,0.0,600,1100
4185,default,2,parents,60,22,single,no,fixed,35,60.0,0.0,0.0,1175,1175
4186,default,1,rent,48,29,widow,no,others,43,80.0,0.0,0.0,1250,1500
4187,ok,13,other,60,37,married,no,fixed,60,103.0,,0.0,1300,1966
4188,ok,20,owner,60,51,married,no,fixed,45,107.0,2000.0,0.0,1000,1536
4189,ok,4,rent,36,60,separated,no,fixed,46,111.0,0.0,0.0,500,750
4190,ok,1,owner,60,60,married,no,others,45,200.0,7000.0,0.0,1000,1179
4191,ok,8,owner,48,34,married,no,freelance,45,0.0,8000.0,3600.0,600,1699
4192,default,0,owner,60,58,single,no,others,35,19.0,,0.0,700,1332
4193,default,0,other,48,32,single,no,parttime,35,182.0,0.0,0.0,800,907
4194,ok,25,owner,36,46,married,no,fixed,90,145.0,12000.0,0.0,1100,2400
4195,default,4,rent,60,23,single,yes,fixed,45,97.0,0.0,0.0,1250,1635
4196,ok,8,other,30,40,married,no,fixed,45,148.0,0.0,0.0,850,1370
4197,ok,21,owner,36,44,married,no,fixed,75,170.0,4000.0,0.0,1200,1650
4198,default,10,owner,48,50,separated,no,freelance,35,0.0,80000.0,0.0,1800,2038
4199,default,1,rent,36,47,married,yes,freelance,105,0.0,0.0,0.0,500,500
4200,ok,5,rent,36,33,married,no,parttime,52,73.0,0.0,0.0,400,750
4201,default,2,other,60,45,married,yes,parttime,60,90.0,0.0,0.0,1000,1457
4202,ok,12,owner,60,39,single,yes,fixed,35,125.0,4000.0,0.0,1000,1516
4203,ok,2,parents,60,22,single,no,freelance,35,115.0,0.0,0.0,1250,1263
4204,ok,8,owner,60,29,married,no,fixed,45,192.0,6000.0,2500.0,1300,1595
4205,ok,3,owner,60,32,single,no,fixed,35,84.0,5000.0,3000.0,600,999
4206,ok,2,parents,60,25,married,no,freelance,35,150.0,2000.0,0.0,1000,1302
4207,ok,2,rent,36,31,married,no,freelance,46,111.0,0.0,0.0,1000,1800
4208,default,0,rent,48,25,married,yes,parttime,49,139.0,0.0,0.0,1450,1701
4209,ok,7,rent,60,33,married,no,fixed,84,240.0,0.0,0.0,1000,1928
4210,default,2,parents,36,21,single,no,fixed,35,50.0,0.0,0.0,500,900
4211,default,0,parents,48,26,married,no,parttime,45,76.0,0.0,0.0,700,2300
4212,ok,1,owner,48,48,married,no,freelance,45,188.0,14000.0,0.0,900,1082
4213,ok,30,rent,36,53,married,no,parttime,70,95.0,0.0,0.0,800,800
4214,ok,3,owner,48,63,married,no,others,35,145.0,4000.0,0.0,350,969
4215,ok,3,rent,60,36,married,no,parttime,42,72.0,0.0,0.0,850,1263
4216,ok,0,parents,36,20,single,no,parttime,35,120.0,0.0,0.0,1100,1100
4217,ok,4,parents,48,23,single,no,fixed,35,85.0,0.0,0.0,1200,1350
4218,ok,10,private,36,47,married,yes,fixed,45,60.0,5000.0,0.0,250,1343
4219,ok,8,owner,12,32,married,yes,fixed,45,211.0,4500.0,0.0,800,2014
4220,default,0,owner,48,54,widow,no,parttime,35,67.0,5000.0,0.0,760,860
4221,ok,3,owner,60,28,married,no,parttime,35,143.0,5500.0,3000.0,1150,1292
4222,default,1,rent,48,30,single,no,freelance,35,0.0,0.0,0.0,1300,1500
4223,default,15,owner,24,47,married,yes,freelance,45,,5000.0,0.0,250,500
4224,ok,1,owner,60,42,married,no,fixed,60,76.0,5000.0,0.0,1000,1299
4225,ok,8,owner,60,30,married,no,fixed,60,106.0,7000.0,4000.0,700,999
4226,ok,20,owner,36,51,married,no,fixed,45,90.0,3500.0,0.0,675,775
4227,default,11,private,60,39,married,no,fixed,60,120.0,3000.0,1000.0,1450,1499
4228,default,2,parents,60,35,married,no,parttime,45,85.0,0.0,0.0,1000,1542
4229,default,1,parents,60,22,married,yes,parttime,45,183.0,0.0,0.0,1600,1739
4230,default,7,owner,60,25,married,no,fixed,35,75.0,3000.0,0.0,1350,1674
4231,ok,0,owner,60,50,single,no,fixed,35,120.0,0.0,0.0,1400,1430
4232,ok,22,owner,48,39,single,no,fixed,35,83.0,2500.0,0.0,650,1265
4233,ok,1,owner,48,41,married,no,freelance,60,102.0,4000.0,0.0,1000,1090
4234,default,1,rent,36,37,married,yes,fixed,97,71.0,0.0,0.0,1300,1700
4235,ok,1,parents,60,45,married,yes,fixed,60,92.0,6000.0,0.0,1220,1466
4236,ok,18,rent,60,53,married,no,fixed,71,107.0,4000.0,0.0,1300,1450
4237,ok,5,rent,36,52,married,yes,freelance,35,0.0,0.0,0.0,850,950
4238,ok,8,parents,12,27,single,no,freelance,35,150.0,3000.0,0.0,275,550
4239,ok,0,rent,60,21,single,no,fixed,47,120.0,0.0,0.0,1400,1550
4240,default,7,private,48,30,married,no,parttime,60,112.0,1500.0,0.0,900,1165
4241,ok,3,owner,36,42,married,no,fixed,60,60.0,6000.0,0.0,1200,1500
4242,ok,0,rent,36,34,single,no,parttime,43,78.0,0.0,0.0,1200,1550
4243,ok,6,owner,36,36,married,no,fixed,60,73.0,3500.0,0.0,475,675
4244,ok,7,rent,60,34,married,no,fixed,48,130.0,0.0,0.0,1150,1549
4245,ok,14,owner,18,29,married,no,fixed,35,165.0,6000.0,2500.0,600,1370
4246,ok,4,owner,60,39,married,no,freelance,45,0.0,7500.0,0.0,1300,1508
4247,default,1,parents,60,33,married,yes,freelance,45,0.0,0.0,0.0,1000,1471
4248,default,0,rent,60,33,married,no,parttime,77,166.0,0.0,0.0,850,984
4249,ok,21,parents,60,39,married,yes,fixed,60,210.0,5000.0,0.0,1500,1787
4250,ok,12,owner,60,40,married,yes,fixed,45,110.0,11500.0,1750.0,800,1594
4251,default,0,owner,60,38,married,no,fixed,45,87.0,10000.0,4500.0,900,1000
4252,ok,10,owner,60,40,married,no,fixed,60,194.0,7000.0,0.0,1600,2171
4253,default,10,owner,36,37,separated,yes,fixed,60,150.0,30000.0,3000.0,1000,1400
4254,ok,45,owner,12,60,married,no,freelance,35,52.0,19000.0,0.0,550,1240
4255,default,0,owner,60,32,married,yes,fixed,35,75.0,4500.0,1000.0,900,1084
4256,default,0,owner,60,37,married,no,freelance,90,0.0,8000.0,4000.0,1550,1557
4257,default,2,owner,60,32,married,no,fixed,60,182.0,3000.0,350.0,1300,1662
4258,ok,22,parents,24,51,married,no,fixed,45,201.0,0.0,0.0,800,1385
4259,ok,0,owner,60,30,married,no,fixed,45,180.0,5000.0,0.0,1600,1924
4260,default,0,parents,36,24,single,no,parttime,35,100.0,0.0,0.0,1000,2000
4261,ok,30,rent,60,55,married,no,fixed,57,115.0,10000.0,0.0,900,1000
4262,ok,13,private,42,46,married,no,fixed,60,75.0,3000.0,600.0,1200,1569
4263,default,3,owner,60,28,married,no,fixed,45,210.0,5000.0,2700.0,1100,1516
4264,ok,2,parents,24,24,single,no,fixed,35,110.0,0.0,0.0,1000,1589
4265,ok,5,owner,30,53,single,no,freelance,35,700.0,23000.0,0.0,1500,2150
4266,default,8,rent,60,30,married,no,fixed,85,103.0,0.0,0.0,1090,1090
4267,default,2,parents,48,20,single,no,fixed,105,130.0,2500.0,0.0,1750,1998
4268,default,15,owner,60,53,separated,no,fixed,35,95.0,16500.0,0.0,1600,1955
4269,default,15,owner,60,37,married,no,fixed,75,200.0,9000.0,2500.0,1400,1699
4270,ok,9,owner,36,31,married,no,fixed,35,161.0,14000.0,0.0,1200,1705
4271,default,0,parents,48,26,single,yes,freelance,35,101.0,0.0,0.0,1500,1703
4272,ok,2,owner,48,41,married,no,fixed,75,120.0,7500.0,4750.0,900,1411
4273,ok,14,rent,48,32,married,no,fixed,72,115.0,0.0,0.0,350,410
4274,ok,15,owner,60,35,single,yes,fixed,35,150.0,5000.0,2800.0,1300,1332
4275,ok,0,parents,36,37,married,yes,fixed,45,230.0,7000.0,0.0,2800,4200
4276,ok,13,owner,48,27,married,no,fixed,45,118.0,10000.0,7200.0,1100,1397
4277,default,1,private,60,41,married,yes,parttime,45,93.0,3000.0,0.0,1900,2230
4278,ok,9,owner,48,49,married,no,fixed,60,149.0,12000.0,0.0,700,1975
4279,ok,16,owner,60,30,married,no,fixed,35,95.0,2000.0,0.0,1300,1700
4280,default,1,owner,24,34,married,yes,freelance,60,250.0,3000.0,0.0,1100,1281
4281,default,3,rent,60,30,married,no,freelance,45,0.0,0.0,0.0,1150,1395
4282,ok,12,owner,36,50,married,no,fixed,75,190.0,5000.0,0.0,1070,1500
4283,ok,0,parents,48,23,single,no,fixed,35,56.0,0.0,0.0,325,1202
4284,default,0,parents,48,21,single,no,parttime,35,70.0,0.0,0.0,1200,1600
4285,ok,6,rent,36,36,married,yes,fixed,56,208.0,0.0,0.0,600,1432
4286,ok,22,rent,60,48,married,no,fixed,66,210.0,0.0,0.0,1200,1233
4287,default,10,other,36,45,married,yes,fixed,45,102.0,0.0,0.0,535,585
4288,default,10,rent,36,35,single,no,freelance,40,50.0,,,500,1050
4289,ok,10,owner,12,56,widow,no,others,35,214.0,53500.0,0.0,1150,1300
4290,ok,3,parents,60,27,married,no,fixed,45,140.0,5000.0,0.0,1400,1721
4291,default,6,other,36,35,married,no,freelance,35,23.0,3000.0,0.0,250,350
4292,ok,14,owner,60,31,married,no,fixed,60,110.0,5500.0,2500.0,1000,1314
4293,default,1,rent,60,26,married,no,parttime,48,127.0,0.0,0.0,1250,1655
4294,ok,1,parents,24,21,single,no,fixed,35,60.0,0.0,0.0,250,450
4295,default,3,parents,60,29,single,no,freelance,35,0.0,0.0,0.0,1500,2500
4296,ok,26,owner,36,46,married,no,fixed,45,184.0,5000.0,0.0,1000,1535
4297,ok,2,owner,60,60,married,no,fixed,35,87.0,2500.0,0.0,1000,1150
4298,ok,32,rent,60,47,separated,yes,fixed,47,120.0,3000.0,0.0,1400,1995
4299,ok,7,owner,60,60,married,no,fixed,45,145.0,5000.0,0.0,1350,1363
4300,default,11,owner,60,58,married,no,fixed,35,81.0,11000.0,0.0,1400,1550
4301,ok,15,other,60,50,married,no,fixed,35,92.0,6000.0,0.0,900,982
4302,ok,2,rent,36,27,single,no,fixed,70,97.0,0.0,0.0,500,985
4303,ok,22,owner,36,48,married,no,fixed,45,150.0,5000.0,0.0,650,750
4304,ok,2,rent,36,27,married,no,fixed,45,102.0,0.0,0.0,600,650
4305,default,23,owner,60,57,married,no,fixed,35,99.0,2500.0,0.0,900,1077
4306,default,1,rent,36,24,married,no,parttime,41,56.0,0.0,0.0,500,585
4307,ok,33,other,36,56,married,no,fixed,35,80.0,3500.0,0.0,800,981
4308,default,3,parents,60,20,single,no,fixed,35,94.0,0.0,0.0,1300,1365
4309,ok,0,parents,60,23,single,no,parttime,35,205.0,0.0,0.0,1100,1258
4310,ok,26,rent,60,40,married,no,fixed,47,118.0,0.0,0.0,1260,1450
4311,default,12,other,60,34,married,no,fixed,60,113.0,1500.0,0.0,1050,1087
4312,default,14,private,36,45,separated,yes,fixed,35,120.0,2500.0,0.0,1150,1350
4313,ok,8,owner,60,41,married,no,fixed,60,70.0,5000.0,0.0,900,1300
4314,default,2,other,48,29,single,no,fixed,35,105.0,0.0,0.0,1600,2074
4315,default,2,other,60,26,single,yes,parttime,35,55.0,0.0,0.0,1500,1543
4316,ok,3,rent,60,31,married,no,freelance,70,102.0,0.0,0.0,1100,1305
4317,ok,6,parents,36,23,single,no,fixed,35,79.0,6000.0,0.0,550,652
4318,ok,2,private,60,30,married,no,fixed,60,152.0,3500.0,750.0,800,865
4319,ok,9,rent,60,32,married,no,fixed,71,105.0,0.0,0.0,700,1800
4320,default,25,other,48,50,separated,yes,fixed,35,89.0,0.0,0.0,800,2300
4321,default,5,private,60,37,married,no,parttime,60,95.0,2000.0,0.0,1065,1165
4322,ok,2,rent,60,29,married,yes,fixed,69,91.0,0.0,0.0,1000,1268
4323,ok,20,owner,60,56,married,no,fixed,35,96.0,5000.0,0.0,950,1092
4324,ok,2,rent,36,19,single,no,fixed,48,128.0,0.0,0.0,1400,1650
4325,default,1,rent,60,28,single,yes,fixed,47,120.0,0.0,0.0,1400,1690
4326,default,2,parents,30,28,single,no,parttime,35,70.0,0.0,0.0,550,875
4327,ok,18,private,60,42,married,no,fixed,90,162.0,2500.0,400.0,1550,1615
4328,ok,30,ignore,60,55,married,no,freelance,45,81.0,19000.0,0.0,900,1560
4329,ok,36,owner,60,51,married,no,fixed,35,205.0,4000.0,0.0,950,1017
4330,ok,20,parents,36,45,married,no,freelance,60,71.0,5000.0,0.0,1000,1390
4331,ok,3,owner,48,28,married,no,fixed,35,177.0,4000.0,3000.0,1150,1638
4332,ok,2,owner,36,42,married,no,fixed,45,92.0,800.0,0.0,1200,2274
4333,default,0,rent,36,41,married,no,freelance,35,0.0,0.0,0.0,800,1250
4334,default,0,parents,36,28,single,no,parttime,35,67.0,3500.0,0.0,1500,1539
4335,ok,1,owner,36,36,married,no,fixed,35,100.0,7000.0,0.0,2000,2500
4336,default,1,parents,60,35,single,no,fixed,35,75.0,0.0,0.0,1340,1350
4337,ok,30,owner,60,55,married,no,freelance,35,100.0,70000.0,0.0,1175,1574
4338,ok,1,owner,12,22,married,no,fixed,35,117.0,4000.0,0.0,275,450
4339,ok,2,other,48,24,married,no,fixed,35,63.0,4000.0,0.0,700,985
4340,ok,4,other,60,25,married,no,fixed,35,146.0,0.0,0.0,800,1400
4341,ok,3,parents,48,26,single,no,fixed,35,200.0,0.0,0.0,1400,1500
4342,ok,10,owner,60,35,separated,no,fixed,35,300.0,5000.0,2500.0,1350,1369
4343,default,4,owner,60,40,married,yes,fixed,60,231.0,7000.0,3000.0,1100,1291
4344,ok,1,rent,60,34,married,no,fixed,58,130.0,0.0,0.0,1000,1101
4345,ok,12,owner,24,38,married,no,fixed,60,114.0,4000.0,600.0,400,1169
4346,ok,2,owner,12,30,married,no,fixed,35,110.0,15000.0,0.0,700,1355
4347,ok,1,owner,48,41,married,no,fixed,60,72.0,7000.0,0.0,700,985
4348,default,0,rent,36,38,separated,no,fixed,48,125.0,0.0,0.0,500,585
4349,default,5,rent,48,33,married,yes,freelance,60,0.0,0.0,0.0,2000,2652
4350,ok,1,rent,60,32,married,no,parttime,75,154.0,0.0,0.0,1500,1517
4351,ok,15,owner,60,29,married,yes,fixed,60,100.0,12000.0,0.0,500,2038
4352,ok,22,rent,60,38,married,no,fixed,70,100.0,0.0,0.0,500,982
4353,default,0,parents,60,25,single,no,parttime,35,82.0,0.0,0.0,700,1715
4354,ok,10,owner,12,42,married,yes,freelance,35,105.0,4000.0,0.0,380,913
4355,ok,19,owner,48,52,married,no,fixed,60,68.0,6000.0,0.0,850,1393
4356,ok,8,owner,24,40,married,no,freelance,45,107.0,3500.0,0.0,400,475
4357,ok,12,owner,36,55,married,no,fixed,45,104.0,5000.0,0.0,275,575
4358,default,1,other,36,46,married,yes,fixed,35,150.0,0.0,0.0,3000,4250
4359,ok,15,owner,60,58,married,no,parttime,35,100.0,12000.0,0.0,1300,1380
4360,ok,25,ignore,36,48,married,yes,freelance,60,82.0,20000.0,0.0,1200,1588
4361,ok,40,owner,60,54,married,yes,fixed,45,220.0,13500.0,0.0,1543,1668
4362,ok,25,owner,60,53,married,yes,fixed,35,116.0,3000.0,42.0,1450,1524
4363,ok,24,owner,36,61,married,no,fixed,35,230.0,10000.0,0.0,600,1350
4364,default,3,owner,48,21,single,no,fixed,35,466.0,6000.0,0.0,2700,3100
4365,ok,5,rent,36,32,married,no,fixed,61,159.0,0.0,0.0,800,890
4366,default,3,parents,48,24,married,yes,fixed,45,58.0,0.0,0.0,1000,1650
4367,ok,4,rent,60,25,married,no,fixed,51,163.0,0.0,0.0,1000,1197
4368,default,8,parents,60,38,married,no,freelance,60,0.0,0.0,0.0,1300,1480
4369,ok,5,owner,36,34,married,no,fixed,45,137.0,20000.0,0.0,3000,5000
4370,ok,3,other,48,39,married,no,freelance,60,50.0,5000.0,0.0,900,1177
4371,ok,12,owner,60,45,married,no,fixed,75,131.0,5000.0,0.0,1150,1452
4372,ok,12,owner,36,43,married,no,fixed,45,70.0,5000.0,0.0,700,1487
4373,default,3,private,60,36,married,no,freelance,60,0.0,3000.0,120.0,1600,1689
4374,ok,2,rent,48,34,separated,yes,fixed,44,90.0,7000.0,0.0,600,1063
4375,ok,12,private,48,51,married,no,fixed,45,110.0,3000.0,800.0,1100,1300
4376,ok,20,owner,6,40,married,no,freelance,60,300.0,60000.0,0.0,600,1904
4377,ok,18,owner,36,38,married,no,fixed,60,104.0,6000.0,0.0,750,1367
4378,ok,3,parents,36,29,single,yes,fixed,35,108.0,0.0,0.0,1000,1245
4379,default,5,owner,60,49,married,yes,fixed,75,148.0,3000.0,200.0,1500,1657
4380,ok,3,owner,48,33,married,no,fixed,45,208.0,10000.0,4800.0,900,1232
4381,default,0,other,36,21,single,no,parttime,35,48.0,0.0,0.0,400,650
4382,ok,23,owner,36,45,married,no,fixed,45,230.0,7500.0,0.0,1350,1520
4383,ok,12,other,36,33,married,no,fixed,45,267.0,0.0,0.0,1000,1696
4384,ok,2,parents,48,22,single,yes,fixed,35,187.0,15000.0,0.0,1100,1170
4385,ok,20,owner,48,52,married,yes,fixed,60,170.0,9000.0,0.0,1900,2320
4386,ok,7,owner,60,28,married,no,fixed,45,88.0,30000.0,0.0,2500,3415
4387,default,0,parents,36,31,single,no,parttime,35,71.0,0.0,0.0,1000,1454
4388,ok,3,owner,48,26,married,no,fixed,35,92.0,5000.0,0.0,600,1550
4389,default,0,owner,60,34,married,yes,others,45,95.0,10000.0,360.0,1350,1766
4390,default,2,rent,48,20,single,no,fixed,48,125.0,0.0,0.0,1150,1234
4391,default,6,rent,36,36,married,yes,fixed,74,138.0,0.0,0.0,1350,1750
